year_film,year_ceremony,ceremony,category,name,film,win,Gross,Date,Runtime,Awards,nominations,imdb,tomato,Metacr,imdbVotes,Documentary,Thriller,Short,Comedy,Fantasy,Animation,Mystery,Music,Biography,Drama,Western,Sci-Fi,Musical,History,Action,Crime,Romance,Family,Adventure,Sport,Horror,War
1990,1991,63,ACTRESS IN A LEADING ROLE,Meryl Streep,Postcards from the Edge,False,39071603.0,Sep,101,2.0,10.0,6.7,84.0,71.0,14594.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,1991,63,ACTRESS IN A LEADING ROLE,Joanne Woodward,Mr  Mrs Bridge,False,7698010.0,Jan,126,6.0,8.0,6.6,80.0,73.0,2636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,1992,64,ACTRESS IN A LEADING ROLE,Geena Davis,Thelma  Louise,False,45360915.0,May,130,22.0,49.0,7.5,84.0,88.0,126619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1991,1992,64,ACTRESS IN A LEADING ROLE,Laura Dern,Rambling Rose,False,6266621.0,Sep,112,5.0,13.0,6.6,100.0,77.40287769784173,4447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,1992,64,ACTRESS IN A LEADING ROLE,Jodie Foster,The Silence of the Lambs,True,130742922.0,Feb,118,63.0,51.0,8.6,96.0,85.0,1180775.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,1992,64,ACTRESS IN A LEADING ROLE,Bette Midler,For the Boys,False,59509925.0,Nov,138,1.0,2.0,6.3,43.0,77.40287769784173,4851.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,1992,64,ACTRESS IN A LEADING ROLE,Susan Sarandon,Thelma  Louise,False,45360915.0,May,130,22.0,49.0,7.5,84.0,88.0,126619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1992,1993,65,ACTRESS IN A LEADING ROLE,Catherine Deneuve,Indochine,False,5603158.0,Dec,159,11.0,13.0,7.1,72.0,77.40287769784173,8755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1992,1993,65,ACTRESS IN A LEADING ROLE,Mary McDonnell,Passion Fish,False,4814619.0,Dec,135,2.0,8.0,7.5,100.0,77.40287769784173,4634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,1993,65,ACTRESS IN A LEADING ROLE,Michelle Pfeiffer,Love Field,False,1014726.0,Feb,105,1.0,3.0,6.6,40.0,77.40287769784173,3463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,1993,65,ACTRESS IN A LEADING ROLE,Susan Sarandon,Lorenzos Oil,False,7286388.0,Jan,129,0.0,6.0,7.3,92.0,80.0,19547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,1993,65,ACTRESS IN A LEADING ROLE,Emma Thompson,Howards End,True,26126837.0,Feb,142,29.0,48.0,7.4,94.0,89.0,26862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1993,1994,66,ACTRESS IN A LEADING ROLE,Angela Bassett,Whats Love Got to Do with It,False,39100956.0,Jun,118,3.0,13.0,7.3,96.0,77.40287769784173,16017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,1994,66,ACTRESS IN A LEADING ROLE,Stockard Channing,Six Degrees of Separation,False,6405918.0,Dec,112,0.0,5.0,6.8,88.0,72.0,19031.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,1994,66,ACTRESS IN A LEADING ROLE,Holly Hunter,The Piano,True,40157856.0,Feb,121,60.0,56.0,7.6,92.0,89.0,74735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1993,1994,66,ACTRESS IN A LEADING ROLE,Emma Thompson,The Remains of the Day,False,23237911.0,Nov,134,16.0,32.0,7.8,95.0,84.0,60291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1993,1994,66,ACTRESS IN A LEADING ROLE,Debra Winger,Shadowlands,False,25842377.0,Jan,131,7.0,11.0,7.3,97.0,77.40287769784173,15594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1994,1995,67,ACTRESS IN A LEADING ROLE,Jodie Foster,Nell,False,33683817.0,Dec,112,5.0,6.0,6.5,55.0,77.40287769784173,26202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,1995,67,ACTRESS IN A LEADING ROLE,Jessica Lange,Blue Sky,True,3359465.0,Sep,101,3.0,5.0,6.4,78.0,77.40287769784173,6412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1994,1995,67,ACTRESS IN A LEADING ROLE,Miranda Richardson,Tom  Viv,False,538534.0,Dec,115,3.0,3.0,6.5,31.0,77.40287769784173,1447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1994,1995,67,ACTRESS IN A LEADING ROLE,Winona Ryder,Little Women,False,50083616.0,Dec,115,6.0,17.0,7.3,85.8449111470113,87.0,47333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1994,1995,67,ACTRESS IN A LEADING ROLE,Susan Sarandon,The Client,False,92115211.0,Jul,119,3.0,3.0,6.7,78.0,65.0,56122.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,1996,68,ACTRESS IN A LEADING ROLE,Susan Sarandon,Dead Man Walking,True,39363635.0,Feb,122,22.0,21.0,7.5,95.0,80.0,84294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,1996,68,ACTRESS IN A LEADING ROLE,Elisabeth Shue,Leaving Las Vegas,False,32029928.0,Feb,111,31.0,28.0,7.5,90.0,82.0,109239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1995,1996,68,ACTRESS IN A LEADING ROLE,Sharon Stone,Casino,False,42512375.0,Nov,178,4.0,10.0,8.2,80.0,73.0,433244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,1996,68,ACTRESS IN A LEADING ROLE,Meryl Streep,The Bridges of Madison County,False,71516617.0,Jun,135,7.0,16.0,7.6,90.0,66.0,67776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1995,1996,68,ACTRESS IN A LEADING ROLE,Emma Thompson,Sense and Sensibility,False,43182776.0,Jan,136,32.0,49.0,7.6,98.0,84.0,95376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1996,1997,69,ACTRESS IN A LEADING ROLE,Brenda Blethyn,Secrets  Lies,False,13417292.0,Feb,136,36.0,41.0,8.0,95.0,91.0,34796.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,1997,69,ACTRESS IN A LEADING ROLE,Diane Keaton,Marvins Room,False,12803305.0,Feb,98,4.0,12.0,6.7,84.0,68.0,24252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,1997,69,ACTRESS IN A LEADING ROLE,Frances McDormand,Fargo,True,24611975.0,Apr,98,81.0,57.0,8.1,93.0,85.0,579575.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,1997,69,ACTRESS IN A LEADING ROLE,Kristin Scott Thomas,The English Patient,False,78676425.0,Dec,162,53.0,76.0,7.4,85.0,87.0,170372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1996,1997,69,ACTRESS IN A LEADING ROLE,Emily Watson,Breaking the Waves,False,3803298.0,Nov,159,43.0,27.0,7.9,85.0,76.0,58967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,1998,70,ACTRESS IN A LEADING ROLE,Helena Bonham Carter,The Wings of the Dove,False,13692848.0,Mar,102,16.0,28.0,7.1,84.0,73.0,10030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1997,1998,70,ACTRESS IN A LEADING ROLE,Julie Christie,Afterglow,False,2465960.0,Mar,119,8.0,2.0,6.1,76.0,68.0,3159.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1997,1998,70,ACTRESS IN A LEADING ROLE,Judi Dench,Mrs Brown,False,9229808.0,Oct,101,12.0,24.0,7.2,92.0,71.0,12835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1997,1998,70,ACTRESS IN A LEADING ROLE,Helen Hunt,As Good as It Gets,True,148478011.0,Dec,139,36.0,53.0,7.7,85.0,67.0,261174.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1997,1998,70,ACTRESS IN A LEADING ROLE,Kate Winslet,Titanic,False,659363944.0,Dec,194,115.0,83.0,7.8,89.0,75.0,987893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1998,1999,71,ACTRESS IN A LEADING ROLE,Cate Blanchett,Elizabeth,False,30082699.0,Feb,124,33.0,55.0,7.4,82.0,75.0,88053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,1999,71,ACTRESS IN A LEADING ROLE,Fernanda Montenegro,Central Station,False,5969553.0,Nov,110,43.0,23.0,8.0,94.0,80.0,33702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,1999,71,ACTRESS IN A LEADING ROLE,Gwyneth Paltrow,Shakespeare in Love,True,100317794.0,Jan,123,57.0,87.0,7.1,92.0,87.0,205961.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1998,1999,71,ACTRESS IN A LEADING ROLE,Meryl Streep,One True Thing,False,23245840.0,Sep,127,0.0,7.0,7.0,89.0,63.0,10880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,1999,71,ACTRESS IN A LEADING ROLE,Emily Watson,Hilary and Jackie,False,4912892.0,Feb,121,4.0,22.0,7.3,88.0,78.0,9429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,2000,72,ACTRESS IN A LEADING ROLE,Annette Bening,American Beauty,False,130096601.0,Oct,122,106.0,101.0,8.3,87.0,84.0,1016465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,2000,72,ACTRESS IN A LEADING ROLE,Janet McTeer,Tumbleweeds,False,1350248.0,Mar,102,10.0,11.0,6.7,82.0,75.0,3102.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,2000,72,ACTRESS IN A LEADING ROLE,Julianne Moore,The End of the Affair,False,10827816.0,Jan,102,2.0,25.0,7.1,67.0,65.0,20475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1999,2000,72,ACTRESS IN A LEADING ROLE,Meryl Streep,Music of the Heart,False,14859394.0,Oct,124,5.0,9.0,6.8,63.0,54.0,11502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,2000,72,ACTRESS IN A LEADING ROLE,Hilary Swank,Boys Dont Cry,True,11540607.0,Mar,118,48.0,38.0,7.5,88.0,86.0,88571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2000,2001,73,ACTRESS IN A LEADING ROLE,Joan Allen,The Contender,False,17872723.0,Oct,126,1.0,20.0,6.9,76.0,59.0,22148.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,2001,73,ACTRESS IN A LEADING ROLE,Juliette Binoche,Chocolat,False,71509363.0,Jan,121,7.0,31.0,7.2,62.0,64.0,171108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2000,2001,73,ACTRESS IN A LEADING ROLE,Ellen Burstyn,Requiem for a Dream,False,3635482.0,Dec,102,34.0,63.0,8.3,79.0,68.0,724557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,2001,73,ACTRESS IN A LEADING ROLE,Laura Linney,You Can Count on Me,False,9416804.0,Dec,111,30.0,41.0,7.5,95.0,85.0,26566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,2001,73,ACTRESS IN A LEADING ROLE,Julia Roberts,Erin Brockovich,True,125595205.0,Mar,131,32.0,59.0,7.3,84.0,73.0,163936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,2002,74,ACTRESS IN A LEADING ROLE,Halle Berry,Monsters Ball,True,31273922.0,Mar,111,14.0,22.0,7.0,85.0,69.0,79878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2001,2002,74,ACTRESS IN A LEADING ROLE,Judi Dench,Iris,False,13750644.0,Mar,91,13.0,31.0,7.0,79.0,76.0,16651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2001,2002,74,ACTRESS IN A LEADING ROLE,Nicole Kidman,Moulin Rouge,False,57386607.0,Jun,127,85.0,130.0,7.6,76.0,66.0,257602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2001,2002,74,ACTRESS IN A LEADING ROLE,Sissy Spacek,In the Bedroom,False,35930604.0,Feb,130,39.0,70.0,7.4,93.0,86.0,36315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,2002,74,ACTRESS IN A LEADING ROLE,Ren챕e Zellweger,Bridget Joness Diary,False,71543427.0,Apr,97,8.0,29.0,6.7,80.0,66.0,213184.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2002,2003,75,ACTRESS IN A LEADING ROLE,Salma Hayek,Frida,False,25885000.0,Nov,123,15.0,46.0,7.4,75.0,61.0,76801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2002,2003,75,ACTRESS IN A LEADING ROLE,Nicole Kidman,The Hours,True,13084595.0,Feb,110,42.0,125.0,7.5,80.0,80.0,119197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2002,2003,75,ACTRESS IN A LEADING ROLE,Diane Lane,Unfaithful,False,52775765.0,May,124,3.0,15.0,6.7,50.0,63.0,75507.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2002,2003,75,ACTRESS IN A LEADING ROLE,Julianne Moore,Far from Heaven,False,505675.0,Jan,107,102.0,92.0,7.3,88.0,84.0,42129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,2003,75,ACTRESS IN A LEADING ROLE,Ren챕e Zellweger,Chicago,False,170687518.0,Jan,113,51.0,128.0,7.1,86.0,82.0,206941.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,2004,76,ACTRESS IN A LEADING ROLE,Keisha Castle-Hughes,Whale Rider,False,20779666.0,Jan,60,0.0,0.0,7.0,85.8449111470113,77.40287769784173,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,2004,76,ACTRESS IN A LEADING ROLE,Diane Keaton,Somethings Gotta Give,False,124728738.0,Dec,128,8.0,12.0,6.7,72.0,66.0,106644.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2003,2004,76,ACTRESS IN A LEADING ROLE,Samantha Morton,In America,False,15539656.0,Dec,352,57.0,40.0,8.2,85.8449111470113,77.40287769784173,24903.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2003,2004,76,ACTRESS IN A LEADING ROLE,Charlize Theron,Monster,True,742898.0,Jan,109,29.0,26.0,7.3,81.0,74.0,128640.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,2004,76,ACTRESS IN A LEADING ROLE,Naomi Watts,21 Grams,False,16290476.0,Jan,124,30.0,76.0,7.7,80.0,70.0,216788.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,2005,77,ACTRESS IN A LEADING ROLE,Annette Bening,Being Julia,False,7739049.0,Feb,104,8.0,18.0,7.0,76.0,65.0,11630.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2004,2005,77,ACTRESS IN A LEADING ROLE,Catalina Sandino Moreno,Maria Full of Grace,False,6529624.0,Aug,101,41.0,33.0,7.4,97.0,87.0,33165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,2005,77,ACTRESS IN A LEADING ROLE,Imelda Staunton,Vera Drake,False,3775283.0,Feb,125,41.0,41.0,7.6,92.0,83.0,22794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,2005,77,ACTRESS IN A LEADING ROLE,Hilary Swank,Million Dollar Baby,True,100492203.0,Jan,132,64.0,84.0,8.1,91.0,86.0,602372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2004,2005,77,ACTRESS IN A LEADING ROLE,Kate Winslet,Eternal Sunshine of the Spotless Mind,False,34400301.0,Mar,108,72.0,110.0,8.3,93.0,89.0,852730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2005,2006,78,ACTRESS IN A LEADING ROLE,Judi Dench,Mrs Henderson Presents,False,11036366.0,Feb,103,7.0,31.0,7.0,67.0,71.0,14758.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005,2006,78,ACTRESS IN A LEADING ROLE,Felicity Huffman,Transamerica,False,9015303.0,Mar,103,32.0,24.0,7.4,77.0,66.0,39424.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2005,2006,78,ACTRESS IN A LEADING ROLE,Keira Knightley,Pride  Prejudice,False,38405088.0,Nov,129,13.0,54.0,7.8,86.0,82.0,237444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2005,2006,78,ACTRESS IN A LEADING ROLE,Charlize Theron,North Country,False,18337722.0,Oct,126,6.0,17.0,7.3,69.0,68.0,37902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,2006,78,ACTRESS IN A LEADING ROLE,Reese Witherspoon,Walk the Line,True,119519402.0,Nov,136,44.0,47.0,7.8,83.0,72.0,222350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2006,2007,79,ACTRESS IN A LEADING ROLE,Pen챕lope Cruz,Volver,False,12899867.0,Jan,121,61.0,91.0,7.6,91.0,84.0,90196.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,2007,79,ACTRESS IN A LEADING ROLE,Judi Dench,Notes on a Scandal,False,17510118.0,Jan,92,15.0,70.0,7.4,87.0,73.0,72222.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2006,2007,79,ACTRESS IN A LEADING ROLE,Helen Mirren,The Queen,True,56441711.0,Nov,103,95.0,97.0,7.3,96.0,91.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,2007,79,ACTRESS IN A LEADING ROLE,Meryl Streep,The Devil Wears Prada,False,124740460.0,Jun,109,20.0,50.0,6.9,75.0,62.0,350144.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
