year_film,year_ceremony,ceremony,category,name,film,win,Gross,Date,Runtime,Awards,nominations,imdb,tomato,Metacr,imdbVotes,Documentary,Thriller,Short,Comedy,Fantasy,Animation,Mystery,Music,Biography,Drama,Western,Sci-Fi,Musical,History,Action,Crime,Romance,Family,Adventure,Sport,Horror,War
1990,1991,63,ACTOR IN A LEADING ROLE,Kevin Costner,Dances With Wolves,False,184208848.0,Nov,181,44.0,37.0,8.0,83.0,72.0,227308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1990,1991,63,ACTOR IN A LEADING ROLE,Robert De Niro,Awakenings,False,52096475.0,Jan,121,6.0,8.0,7.8,88.0,74.0,115808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,1991,63,ACTOR IN A LEADING ROLE,Gerard Depardieu,Cyrano de Bergerac,False,5820020.0,Dec,137,30.0,28.0,7.5,100.0,79.0,21213.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1990,1991,63,ACTOR IN A LEADING ROLE,Richard Harris,The Field,False,1494399.0,Mar,107,0.0,3.0,7.4,43.0,77.40287769784173,5219.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,1991,63,ACTOR IN A LEADING ROLE,Jeremy Irons,Reversal of Fortune,True,15445131.0,Nov,111,12.0,16.0,7.2,94.0,93.0,13568.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,1992,64,ACTOR IN A LEADING ROLE,Warren Beatty,Bugsy,False,49114016.0,Dec,136,10.0,41.0,6.8,85.0,80.0,24590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,1992,64,ACTOR IN A LEADING ROLE,Robert De Niro,Cape Fear,False,79091969.0,Nov,128,5.0,19.0,7.3,73.0,73.0,160554.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,1992,64,ACTOR IN A LEADING ROLE,Anthony Hopkins,The Silence of the Lambs,True,130742922.0,Feb,118,63.0,51.0,8.6,96.0,85.0,1180775.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,1992,64,ACTOR IN A LEADING ROLE,Nick Nolte,The Prince of Tides,False,74787599.0,Dec,132,3.0,11.0,6.7,68.0,65.0,15030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1991,1992,64,ACTOR IN A LEADING ROLE,Robin Williams,The Fisher King,False,41895491.0,Sep,137,13.0,37.0,7.5,83.0,61.0,75221.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,1993,65,ACTOR IN A LEADING ROLE,Robert Downey Jr,Chaplin,False,9493259.0,Jan,143,3.0,16.0,7.6,60.0,47.0,51014.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,1993,65,ACTOR IN A LEADING ROLE,Clint Eastwood,Unforgiven,False,101157447.0,Aug,130,46.0,46.0,8.2,96.0,85.0,353760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,1993,65,ACTOR IN A LEADING ROLE,Al Pacino,Scent of a Woman,True,63095253.0,Jan,156,5.0,14.0,8.0,88.0,59.0,242321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,1993,65,ACTOR IN A LEADING ROLE,Stephen Rea,The Crying Game,False,62548947.0,Feb,112,21.0,46.0,7.2,94.0,90.0,48559.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1992,1993,65,ACTOR IN A LEADING ROLE,Denzel Washington,Malcolm X,False,48169910.0,Nov,202,19.0,22.0,7.7,88.0,72.0,78124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1993,1994,66,ACTOR IN A LEADING ROLE,Daniel Day-Lewis,In the Name of the Father,False,25096862.0,Feb,133,7.0,34.0,8.1,94.0,84.0,146706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,1994,66,ACTOR IN A LEADING ROLE,Laurence Fishburne,Whats Love Got to Do with It,False,39100956.0,Jun,118,3.0,13.0,7.3,96.0,77.40287769784173,16017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,1994,66,ACTOR IN A LEADING ROLE,Tom Hanks,Philadelphia,True,2970.0,Jan,125,18.0,22.0,7.7,80.0,66.0,212509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,1994,66,ACTOR IN A LEADING ROLE,Anthony Hopkins,The Remains of the Day,False,23237911.0,Nov,134,16.0,32.0,7.8,95.0,84.0,60291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1993,1994,66,ACTOR IN A LEADING ROLE,Liam Neeson,Schindlers List,False,96898818.0,Feb,195,83.0,49.0,8.9,97.0,94.0,1140799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,1995,67,ACTOR IN A LEADING ROLE,Morgan Freeman,The Shawshank Redemption,False,28699976.0,Oct,142,21.0,35.0,9.3,90.0,80.0,2188727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,1995,67,ACTOR IN A LEADING ROLE,Tom Hanks,Forrest Gump,True,330455270.0,Jul,142,43.0,74.0,8.8,70.0,82.0,1682983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1994,1995,67,ACTOR IN A LEADING ROLE,Nigel Hawthorne,The Madness of King George,False,15238689.0,Dec,110,15.0,20.0,7.2,93.0,89.0,14599.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,1995,67,ACTOR IN A LEADING ROLE,Paul Newman,Nobodys Fool,False,39491975.0,Jan,110,5.0,8.0,7.4,91.0,86.0,17472.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,1995,67,ACTOR IN A LEADING ROLE,John Travolta,Pulp Fiction,False,107928762.0,Oct,154,68.0,74.0,8.9,92.0,94.0,1710921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,1996,68,ACTOR IN A LEADING ROLE,Nicolas Cage,Leaving Las Vegas,True,32029928.0,Feb,111,31.0,28.0,7.5,90.0,82.0,109239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1995,1996,68,ACTOR IN A LEADING ROLE,Richard Dreyfuss,Mr Hollands Opus,False,82569971.0,Jan,143,5.0,4.0,7.3,75.0,59.0,34098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,1996,68,ACTOR IN A LEADING ROLE,Anthony Hopkins,Nixon,False,13681765.0,Jan,192,11.0,14.0,7.1,74.0,66.0,27537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,1996,68,ACTOR IN A LEADING ROLE,Sean Penn,Dead Man Walking,False,39363635.0,Feb,122,22.0,21.0,7.5,95.0,80.0,84294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,1996,68,ACTOR IN A LEADING ROLE,Massimo Troisi,The Postman Il Postino,False,21848932.0,Mar,108,31.0,19.0,7.7,93.0,81.0,31433.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1996,1997,69,ACTOR IN A LEADING ROLE,Tom Cruise,Jerry Maguire,False,153952592.0,Dec,139,25.0,41.0,7.3,83.0,77.0,228876.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1996,1997,69,ACTOR IN A LEADING ROLE,Ralph Fiennes,The English Patient,False,78676425.0,Dec,162,53.0,76.0,7.4,85.0,87.0,170372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1996,1997,69,ACTOR IN A LEADING ROLE,Woody Harrelson,The People vs Larry Flynt,False,20300385.0,Jan,129,22.0,33.0,7.3,88.0,79.0,84005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,1997,69,ACTOR IN A LEADING ROLE,Geoffrey Rush,Shine,True,35892330.0,Feb,105,45.0,51.0,7.7,91.0,87.0,49342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1996,1997,69,ACTOR IN A LEADING ROLE,Billy Bob Thornton,Sling Blade,False,24444121.0,Mar,135,13.0,15.0,8.0,96.0,84.0,83863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,1998,70,ACTOR IN A LEADING ROLE,Matt Damon,Good Will Hunting,False,138433435.0,Jan,126,22.0,60.0,8.3,97.0,70.0,799413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1997,1998,70,ACTOR IN A LEADING ROLE,Robert Duvall,The Apostle,False,19868354.0,Feb,134,13.0,7.0,7.2,90.0,83.0,12529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,1998,70,ACTOR IN A LEADING ROLE,Peter Fonda,Ulees Gold,False,9161691.0,Jul,113,8.0,16.0,7.0,94.0,77.0,6550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,1998,70,ACTOR IN A LEADING ROLE,Dustin Hoffman,Wag the Dog,False,43061945.0,Jan,97,2.0,20.0,7.2,85.0,73.0,75977.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,1998,70,ACTOR IN A LEADING ROLE,Jack Nicholson,As Good as It Gets,True,148478011.0,Dec,139,36.0,53.0,7.7,85.0,67.0,261174.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1998,1999,71,ACTOR IN A LEADING ROLE,Roberto Benigni,Life Is Beautiful,True,57563264.0,Feb,116,67.0,51.0,8.6,80.0,59.0,576583.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1998,1999,71,ACTOR IN A LEADING ROLE,Tom Hanks,Saving Private Ryan,False,217049603.0,Jul,169,74.0,74.0,8.6,93.0,91.0,1154696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1998,1999,71,ACTOR IN A LEADING ROLE,Ian McKellen,Gods and Monsters,False,6451628.0,Nov,105,37.0,33.0,7.4,95.0,74.0,28037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,1999,71,ACTOR IN A LEADING ROLE,Nick Nolte,Affliction,False,6330054.0,Feb,114,7.0,19.0,7.0,88.0,79.0,14209.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,1999,71,ACTOR IN A LEADING ROLE,Edward Norton,American History X,False,6719864.0,Nov,119,4.0,13.0,8.5,83.0,62.0,983328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,2000,72,ACTOR IN A LEADING ROLE,Russell Crowe,The Insider,False,29089912.0,Nov,157,23.0,50.0,7.8,96.0,84.0,153074.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,2000,72,ACTOR IN A LEADING ROLE,Richard Farnsworth,The Straight Story,False,6203044.0,Nov,112,16.0,39.0,8.0,96.0,86.0,76452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,2000,72,ACTOR IN A LEADING ROLE,Sean Penn,Sweet and Lowdown,False,4197015.0,Mar,95,1.0,13.0,7.2,77.0,70.0,30839.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,2000,72,ACTOR IN A LEADING ROLE,Kevin Spacey,American Beauty,True,130096601.0,Oct,122,106.0,101.0,8.3,87.0,84.0,1016465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,2000,72,ACTOR IN A LEADING ROLE,Denzel Washington,The Hurricane,False,50699241.0,Jan,146,7.0,17.0,7.6,83.0,74.0,87874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2000,2001,73,ACTOR IN A LEADING ROLE,Javier Bardem,Before Night Falls,False,4242892.0,Feb,133,15.0,22.0,7.2,73.0,85.0,23158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2000,2001,73,ACTOR IN A LEADING ROLE,Russell Crowe,Gladiator,True,187705427.0,May,155,54.0,104.0,8.5,76.0,67.0,1257401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2000,2001,73,ACTOR IN A LEADING ROLE,Tom Hanks,Cast Away,False,233632142.0,Dec,143,15.0,35.0,7.8,88.0,73.0,487639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2000,2001,73,ACTOR IN A LEADING ROLE,Ed Harris,Pollock,False,8598593.0,Mar,122,2.0,9.0,7.0,81.0,77.0,25921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,2001,73,ACTOR IN A LEADING ROLE,Geoffrey Rush,Quills,False,7065332.0,Dec,124,18.0,41.0,7.3,75.0,70.0,49741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,2002,74,ACTOR IN A LEADING ROLE,Russell Crowe,A Beautiful Mind,False,170742341.0,Jan,135,33.0,68.0,8.2,74.0,72.0,797727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,2002,74,ACTOR IN A LEADING ROLE,Sean Penn,I Am Sam,False,59866942.41791045,Jan,132,8.0,11.0,7.6,35.0,28.0,138307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,2002,74,ACTOR IN A LEADING ROLE,Will Smith,Ali,False,58203105.0,Dec,157,10.0,25.0,6.8,67.0,65.0,89599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2001,2002,74,ACTOR IN A LEADING ROLE,Denzel Washington,Training Day,True,76631907.0,Oct,122,17.0,23.0,7.7,72.0,69.0,366968.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,2002,74,ACTOR IN A LEADING ROLE,Tom Wilkinson,In the Bedroom,False,35930604.0,Feb,130,39.0,70.0,7.4,93.0,86.0,36315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,2003,75,ACTOR IN A LEADING ROLE,Adrien Brody,The Pianist,True,32572577.0,Mar,150,54.0,73.0,8.5,95.0,85.0,673896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2002,2003,75,ACTOR IN A LEADING ROLE,Nicolas Cage,Adaptation,False,22498520.0,Feb,115,64.0,100.0,7.7,91.0,83.0,168977.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,2003,75,ACTOR IN A LEADING ROLE,Michael Caine,The Quiet American,False,12988801.0,Mar,101,13.0,13.0,7.0,86.0,84.0,26476.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2002,2003,75,ACTOR IN A LEADING ROLE,Daniel Day-Lewis,Gangs of New York,False,6080065.0,Dec,167,50.0,124.0,7.5,73.0,72.0,383889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,2003,75,ACTOR IN A LEADING ROLE,Jack Nicholson,About Schmidt,False,65016287.0,Jan,125,25.0,69.0,7.1,85.0,85.0,119232.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,2004,76,ACTOR IN A LEADING ROLE,Johnny Depp,Pirates of the Caribbean The Curse of the Black Pearl,False,305413918.0,Jul,143,38.0,98.0,8.0,79.0,63.0,982676.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2003,2004,76,ACTOR IN A LEADING ROLE,Ben Kingsley,House of Sand and Fog,False,13040288.0,Jan,126,13.0,39.0,7.5,74.0,71.0,62949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,2004,76,ACTOR IN A LEADING ROLE,Jude Law,Cold Mountain,False,95636509.0,Dec,154,19.0,101.0,7.2,70.0,73.0,134572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2003,2004,76,ACTOR IN A LEADING ROLE,Bill Murray,Lost in Translation,False,44585453.0,Oct,102,97.0,129.0,7.7,95.0,89.0,387784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,2004,76,ACTOR IN A LEADING ROLE,Sean Penn,Mystic River,True,90135191.0,Oct,138,55.0,142.0,7.9,88.0,84.0,398860.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,2005,77,ACTOR IN A LEADING ROLE,Don Cheadle,Hotel Rwanda,False,23530892.0,Feb,121,16.0,45.0,8.1,91.0,79.0,321156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004,2005,77,ACTOR IN A LEADING ROLE,Johnny Depp,Finding Neverland,False,51680613.0,Dec,106,19.0,80.0,7.7,83.0,67.0,192788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2004,2005,77,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,The Aviator,False,102610330.0,Dec,170,81.0,130.0,7.5,86.0,77.0,316662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,2005,77,ACTOR IN A LEADING ROLE,Clint Eastwood,Million Dollar Baby,False,100492203.0,Jan,132,64.0,84.0,8.1,91.0,86.0,602372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2004,2005,77,ACTOR IN A LEADING ROLE,Jamie Foxx,Ray,True,75331600.0,Oct,152,52.0,54.0,7.7,80.0,73.0,131615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,2006,78,ACTOR IN A LEADING ROLE,Philip Seymour Hoffman,Capote,True,28750530.0,Feb,114,59.0,87.0,7.3,90.0,88.0,120164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,2006,78,ACTOR IN A LEADING ROLE,Terrence Howard,Hustle  Flow,False,22202809.0,Jul,116,25.0,46.0,7.3,82.0,68.0,37497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,2006,78,ACTOR IN A LEADING ROLE,Heath Ledger,Brokeback Mountain,False,83043761.0,Jan,134,139.0,130.0,7.7,87.0,87.0,307726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2005,2006,78,ACTOR IN A LEADING ROLE,Joaquin Phoenix,Walk the Line,False,119519402.0,Nov,136,44.0,47.0,7.8,83.0,72.0,222350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2005,2006,78,ACTOR IN A LEADING ROLE,David Strathairn,Good Night and Good Luck,False,31558003.0,Nov,93,38.0,121.0,7.4,93.0,80.0,91656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,2007,79,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,Blood Diamond,False,57377916.0,Dec,143,8.0,27.0,8.0,63.0,64.0,474252.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2006,2007,79,ACTOR IN A LEADING ROLE,Ryan Gosling,Half Nelson,False,2697938.0,Sep,106,29.0,47.0,7.2,90.0,85.0,81609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
